Year,Locationabbr,Locationdesc,Response,Sample_Size,Data_value,Confidence_limit_Low,Confidence_limit_High,Display_order,Data_value_unit,Data_value_type,Data_Value_Footnote_Symbol,Data_Value_Footnote,LocationID,QuestionID,RESPONSEID,GeoLocation,cbsacode,metropolitandivisioncode,csacode,cbsatitle,metropolitanmicropolitanstatis,depression_twitter19,CENSUS2019POP,depression_twitter10,sample_size_twitter10,CENSUS2010POP
2016,37964.0,"Philadelphia, PA Metropolitan Division",Yes,178.0,20.53,17.12,23.94,1.0,%,Crude Prevalence,,,37964.0,ADDEPEV2,RESP046,"(40.1272367, -75.4112549)",37980,37964.0,428.0,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metropolitan Statistical Area,,,,,
2016,33874.0,"Montgomery County-Bucks County-Chester County, PA Metropolitan Division",Yes,81.0,14.99,11.29,18.69,1.0,%,Crude Prevalence,,,33874.0,ADDEPEV2,RESP046,"(40.169886, -75.313634)",37980,33874.0,428.0,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metropolitan Statistical Area,,,,,
2016,38060.0,"Phoenix-Mesa-Scottsdale, AZ Metropolitan Statistical Area",Yes,868.0,16.3,14.77,17.83,1.0,%,Crude Prevalence,,,38060.0,ADDEPEV2,RESP046,"(33.1857653, -112.0678624)",38060,38060.0,429.0,"Phoenix-Mesa-Chandler, AZ",Metropolitan Statistical Area,,,,,
2016,38300.0,"Pittsburgh, PA Metropolitan Statistical Area",Yes,297.0,18.42,16.13,20.71,1.0,%,Crude Prevalence,,,38300.0,ADDEPEV2,RESP046,"(40.4343404, -79.8280504)",38300,38300.0,430.0,"Pittsburgh, PA",Metropolitan Statistical Area,,,,,
2016,38860.0,"Portland-South Portland, ME Metropolitan Statistical Area",Yes,514.0,20.93,18.52,23.34,1.0,%,Crude Prevalence,,,38860.0,ADDEPEV2,RESP046,"(43.6514083, -70.418375)",38860,38860.0,438.0,"Portland-South Portland, ME",Metropolitan Statistical Area,,,,,
2016,38900.0,"Portland-Vancouver-Hillsboro, OR-WA Metropolitan Statistical Area",Yes,757.0,23.22,21.48,24.96,1.0,%,Crude Prevalence,,,38900.0,ADDEPEV2,RESP046,"(45.6006149, -122.4843312)",38900,38900.0,440.0,"Portland-Vancouver-Hillsboro, OR-WA",Metropolitan Statistical Area,,,,,
2016,38940.0,"Port St. Lucie, FL Metropolitan Statistical Area",Yes,105.0,10.27,7.57,12.97,1.0,%,Crude Prevalence,,,38940.0,ADDEPEV2,RESP046,"(27.224664, -80.421001)",38940,38940.0,370.0,"Port St. Lucie, FL",Metropolitan Statistical Area,,,,,
2016,39300.0,"Providence-Warwick, RI-MA Metropolitan Statistical Area",Yes,1369.0,21.12,19.26,22.98,1.0,%,Crude Prevalence,,,39300.0,ADDEPEV2,RESP046,"(41.7041016, -71.2859559)",39300,39300.0,148.0,"Providence-Warwick, RI-MA",Metropolitan Statistical Area,,,,,
2016,39340.0,"Provo-Orem, UT Metropolitan Statistical Area",Yes,319.0,23.82,21.0,26.64,1.0,%,Crude Prevalence,,,39340.0,ADDEPEV2,RESP046,"(39.8720611, -112.3590475)",39340,39340.0,482.0,"Provo-Orem-Lehi, UT",Metropolitan Statistical Area,,,,,
2016,39580.0,"Raleigh, NC Metropolitan Statistical Area",Yes,120.0,17.43,14.14,20.72,1.0,%,Crude Prevalence,,,39580.0,ADDEPEV2,RESP046,"(35.7567464, -78.4604412)",39580,39580.0,450.0,"Raleigh-Cary, NC",Metropolitan Statistical Area,,,,,
2016,39660.0,"Rapid City, SD Metropolitan Statistical Area",Yes,179.0,20.28,15.93,24.63,1.0,%,Crude Prevalence,,,39660.0,ADDEPEV2,RESP046,"(44.315478, -102.7683731)",39660,39660.0,452.0,"Rapid City, SD",Metropolitan Statistical Area,,,,,
2016,39900.0,"Reno, NV Metropolitan Statistical Area",Yes,221.0,15.4,13.05,17.75,1.0,%,Crude Prevalence,,,39900.0,ADDEPEV2,RESP046,"(40.5011002, -119.7315178)",39900,39900.0,456.0,"Reno, NV",Metropolitan Statistical Area,,,,,
2016,40060.0,"Richmond, VA Metropolitan Statistical Area",Yes,222.0,15.6,13.09,18.11,1.0,%,Crude Prevalence,,,40060.0,ADDEPEV2,RESP046,"(37.5227226, -77.5210077)",40060,40060.0,,"Richmond, VA",Metropolitan Statistical Area,,,,,
2016,40140.0,"Riverside-San Bernardino-Ontario, CA Metropolitan Statistical Area",Yes,154.0,13.41,10.76,16.06,1.0,%,Crude Prevalence,,,40140.0,ADDEPEV2,RESP046,"(34.5375343, -116.1309212)",40140,40140.0,348.0,"Riverside-San Bernardino-Ontario, CA",Metropolitan Statistical Area,,,,,
2016,40340.0,"Rochester, MN Metropolitan Statistical Area",Yes,123.0,19.7,16.02,23.38,1.0,%,Crude Prevalence,,,40340.0,ADDEPEV2,RESP046,"(44.02602, -92.46053)",40340,40340.0,462.0,"Rochester, MN",Metropolitan Statistical Area,,,,,
2016,40380.0,"Rochester, NY Metropolitan Statistical Area",Yes,527.0,18.62,15.62,21.62,1.0,%,Crude Prevalence,,,40380.0,ADDEPEV2,RESP046,"(43.188512, -77.553937)",40380,40380.0,464.0,"Rochester, NY",Metropolitan Statistical Area,,,,,
2016,40900.0,"Sacramento--Roseville--Arden-Arcade, CA Metropolitan Statistical Area",Yes,139.0,15.84,12.74,18.94,1.0,%,Crude Prevalence,,,40900.0,ADDEPEV2,RESP046,"(38.7896195, -121.0058092)",40900,40900.0,472.0,"Sacramento-Roseville-Folsom, CA",Metropolitan Statistical Area,,,,,
2016,41060.0,"St. Cloud, MN Metropolitan Statistical Area",Yes,113.0,15.94,12.82,19.06,1.0,%,Crude Prevalence,,,41060.0,ADDEPEV2,RESP046,"(45.56707, -94.18301)",41060,41060.0,378.0,"St. Cloud, MN",Metropolitan Statistical Area,,,,,
2016,41180.0,"St. Louis, MO-IL Metropolitan Statistical Area",Yes,457.0,20.48,17.93,23.03,1.0,%,Crude Prevalence,,,41180.0,ADDEPEV2,RESP046,"(38.6694602, -90.395932)",41180,41180.0,476.0,"St. Louis, MO-IL",Metropolitan Statistical Area,,,,,
2016,41420.0,"Salem, OR Metropolitan Statistical Area",Yes,143.0,29.05,24.35,33.75,1.0,%,Crude Prevalence,,,41420.0,ADDEPEV2,RESP046,"(44.9033791, -122.9017427)",41420,41420.0,440.0,"Salem, OR",Metropolitan Statistical Area,,,,,
2016,41540.0,"Salisbury, MD-DE Metropolitan Statistical Area",Yes,369.0,14.97,13.05,16.89,1.0,%,Crude Prevalence,,,41540.0,ADDEPEV2,RESP046,"(38.371571, -75.595082)",41540,41540.0,480.0,"Salisbury, MD",Metropolitan Statistical Area,,,,,
2016,41620.0,"Salt Lake City, UT Metropolitan Statistical Area",Yes,668.0,21.41,19.55,23.27,1.0,%,Crude Prevalence,,,41620.0,ADDEPEV2,RESP046,"(40.507617, -112.6531242)",41620,41620.0,482.0,"Salt Lake City-Murray, UT",Metropolitan Statistical Area,,,,,
2016,41700.0,"San Antonio-New Braunfels, TX Metropolitan Statistical Area",Yes,85.0,13.57,10.1,17.04,1.0,%,Crude Prevalence,,,41700.0,ADDEPEV2,RESP046,"(29.4330549, -98.6069656)",41700,41700.0,484.0,"San Antonio-New Braunfels, TX",Metropolitan Statistical Area,,,,,
2016,36084.0,"Oakland-Hayward-Berkeley, CA Metropolitan Division",Yes,126.0,12.46,9.93,14.99,1.0,%,Crude Prevalence,,,36084.0,ADDEPEV2,RESP046,"(37.78489, -121.9326009)",41860,36084.0,488.0,"San Francisco-Oakland-Fremont, CA",Metropolitan Statistical Area,,,,,
2016,41884.0,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",Yes,67.0,11.79,8.32,15.26,1.0,%,Crude Prevalence,,,41884.0,ADDEPEV2,RESP046,"(37.775761, -122.537944)",41860,41884.0,488.0,"San Francisco-Oakland-Fremont, CA",Metropolitan Statistical Area,,,,,
2016,41940.0,"San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area",Yes,70.0,11.09,8.13,14.05,1.0,%,Crude Prevalence,,,41940.0,ADDEPEV2,RESP046,"(36.9084669, -121.3713591)",41940,41940.0,488.0,"San Jose-Sunnyvale-Santa Clara, CA",Metropolitan Statistical Area,,,,,
2016,41980.0,"San Juan-Carolina-Caguas, PR Metropolitan Statistical Area",Yes,764.0,19.17,17.5,20.84,1.0,%,Crude Prevalence,,,41980.0,ADDEPEV2,RESP046,"(20.778, -67.051)",41980,41980.0,490.0,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,,,,,
2016,42420.0,"Scottsbluff, NE Micropolitan Statistical Area",Yes,115.0,20.55,16.38,24.72,1.0,%,Crude Prevalence,,,42420.0,ADDEPEV2,RESP046,"(41.6992687, -103.7085922)",42420,42420.0,,"Scottsbluff, NE",Micropolitan Statistical Area,,,,,
2016,42644.0,"Seattle-Bellevue-Everett, WA Metropolitan Division",Yes,999.0,19.45,18.12,20.78,1.0,%,Crude Prevalence,,,42644.0,ADDEPEV2,RESP046,"(47.7622016, -121.7814971)",42660,42644.0,500.0,"Seattle-Tacoma-Bellevue, WA",Metropolitan Statistical Area,,,,,
2016,43580.0,"Sioux City, IA-NE-SD Metropolitan Statistical Area",Yes,137.0,16.0,11.3,20.7,1.0,%,Crude Prevalence,,,43580.0,ADDEPEV2,RESP046,"(42.5129343, -96.4389408)",43580,43580.0,512.0,"Sioux City, IA-NE-SD",Metropolitan Statistical Area,,,,,
2016,43620.0,"Sioux Falls, SD Metropolitan Statistical Area",Yes,166.0,15.37,11.69,19.05,1.0,%,Crude Prevalence,,,43620.0,ADDEPEV2,RESP046,"(43.495413, -96.9953301)",43620,43620.0,,"Sioux Falls, SD-MN",Metropolitan Statistical Area,,,,,
2016,43900.0,"Spartanburg, SC Metropolitan Statistical Area",Yes,125.0,21.01,16.21,25.81,1.0,%,Crude Prevalence,,,43900.0,ADDEPEV2,RESP046,"(34.9332324, -81.9910494)",43900,43900.0,273.0,"Spartanburg, SC",Metropolitan Statistical Area,,,,,
2016,44060.0,"Spokane-Spokane Valley, WA Metropolitan Statistical Area",Yes,291.0,23.88,20.84,26.92,1.0,%,Crude Prevalence,,,44060.0,ADDEPEV2,RESP046,"(47.6203691, -117.4033574)",44060,44060.0,518.0,"Spokane-Spokane Valley, WA",Metropolitan Statistical Area,,,,,
2016,44140.0,"Springfield, MA Metropolitan Statistical Area",Yes,180.0,19.22,15.5,22.94,1.0,%,Crude Prevalence,,,44140.0,ADDEPEV2,RESP046,"(42.3644217, -72.6169632)",44140,44140.0,521.0,"Springfield, MA",Metropolitan Statistical Area,,,,,
2016,45060.0,"Syracuse, NY Metropolitan Statistical Area",Yes,253.0,13.19,10.94,15.44,1.0,%,Crude Prevalence,,,45060.0,ADDEPEV2,RESP046,"(43.05028, -76.14738)",45060,45060.0,532.0,"Syracuse, NY",Metropolitan Statistical Area,,,,,
2016,45220.0,"Tallahassee, FL Metropolitan Statistical Area",Yes,308.0,14.98,12.04,17.92,1.0,%,Crude Prevalence,,,45220.0,ADDEPEV2,RESP046,"(30.3863612, -84.2805698)",45220,45220.0,533.0,"Tallahassee, FL",Metropolitan Statistical Area,,,,,
2016,45300.0,"Tampa-St. Petersburg-Clearwater, FL Metropolitan Statistical Area",Yes,410.0,15.76,13.64,17.88,1.0,%,Crude Prevalence,,,45300.0,ADDEPEV2,RESP046,"(28.1259019, -82.4652824)",45300,45294.0,,"Tampa-St. Petersburg-Clearwater, FL",Metropolitan Statistical Area,,,,,
2016,45300.0,"Tampa-St. Petersburg-Clearwater, FL Metropolitan Statistical Area",Yes,410.0,15.76,13.64,17.88,1.0,%,Crude Prevalence,,,45300.0,ADDEPEV2,RESP046,"(28.1259019, -82.4652824)",45300,41304.0,,"Tampa-St. Petersburg-Clearwater, FL",Metropolitan Statistical Area,,,,,
2016,45780.0,"Toledo, OH Metropolitan Statistical Area",Yes,124.0,18.27,13.96,22.58,1.0,%,Crude Prevalence,,,45780.0,ADDEPEV2,RESP046,"(41.5551736, -83.5171522)",45780,45780.0,,"Toledo, OH",Metropolitan Statistical Area,,,,,
2016,45820.0,"Topeka, KS Metropolitan Statistical Area",Yes,235.0,19.68,16.84,22.52,1.0,%,Crude Prevalence,,,45820.0,ADDEPEV2,RESP046,"(39.0413888, -95.8026393)",45820,45820.0,,"Topeka, KS",Metropolitan Statistical Area,,,,,
2016,46140.0,"Tulsa, OK Metropolitan Statistical Area",Yes,321.0,20.65,17.93,23.37,1.0,%,Crude Prevalence,,,46140.0,ADDEPEV2,RESP046,"(36.2487143, -96.1638793)",46140,46140.0,538.0,"Tulsa, OK",Metropolitan Statistical Area,,,,,
2016,46220.0,"Tuscaloosa, AL Metropolitan Statistical Area",Yes,128.0,21.31,17.25,25.37,1.0,%,Crude Prevalence,,,46220.0,ADDEPEV2,RESP046,"(33.0571499, -87.6621373)",46220,46220.0,,"Tuscaloosa, AL",Metropolitan Statistical Area,,,,,
2016,46540.0,"Utica-Rome, NY Metropolitan Statistical Area",Yes,138.0,13.22,10.01,16.43,1.0,%,Crude Prevalence,,,46540.0,ADDEPEV2,RESP046,"(43.09589, -75.24258)",46540,46540.0,,"Utica-Rome, NY",Metropolitan Statistical Area,,,,,
2016,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC Metropolitan Statistical Area",Yes,244.0,14.4,12.24,16.56,1.0,%,Crude Prevalence,,,47260.0,ADDEPEV2,RESP046,"(36.9178599, -76.3705891)",47260,47260.0,545.0,"Virginia Beach-Chesapeake-Norfolk, VA-NC",Metropolitan Statistical Area,,,,,
2016,48620.0,"Wichita, KS Metropolitan Statistical Area",Yes,466.0,18.9,16.92,20.88,1.0,%,Crude Prevalence,,,48620.0,ADDEPEV2,RESP046,"(37.6385773, -97.2460297)",48620,48620.0,556.0,"Wichita, KS",Metropolitan Statistical Area,,,,,
2016,48660.0,"Wichita Falls, TX Metropolitan Statistical Area",Yes,96.0,15.87,9.26,22.48,1.0,%,Crude Prevalence,,,48660.0,ADDEPEV2,RESP046,"(33.767891, -98.5030297)",48660,48660.0,,"Wichita Falls, TX",Metropolitan Statistical Area,,,,,
2016,49340.0,"Worcester, MA-CT Metropolitan Statistical Area",Yes,302.0,20.44,17.4,23.48,1.0,%,Crude Prevalence,,,49340.0,ADDEPEV2,RESP046,"(42.3116848, -71.9402811)",49340,49340.0,148.0,"Worcester, MA",Metropolitan Statistical Area,,,,,
2017,10100.0,"Aberdeen, SD Micropolitan Statistical Area",Yes,73.0,16.05,10.66,21.44,1.0,%,Crude Prevalence,,,10100.0,ADDEPEV2,RESP046,"(45.5222131, -98.7041456)",10100,10100.0,,"Aberdeen, SD",Micropolitan Statistical Area,,,,,
2017,10580.0,"Albany-Schenectady-Troy, NY Metropolitan Statistical Area",Yes,133.0,24.01,18.95,29.07,1.0,%,Crude Prevalence,,,10580.0,ADDEPEV2,RESP046,"(42.65244, -73.76085)",10580,10580.0,104.0,"Albany-Schenectady-Troy, NY",Metropolitan Statistical Area,,,,,
2017,10740.0,"Albuquerque, NM Metropolitan Statistical Area",Yes,360.0,22.02,19.45,24.59,1.0,%,Crude Prevalence,,,10740.0,ADDEPEV2,RESP046,"(35.1166033, -106.4565348)",10740,10740.0,105.0,"Albuquerque, NM",Metropolitan Statistical Area,,,,,
2017,10900.0,"Allentown-Bethlehem-Easton, PA-NJ Metropolitan Statistical Area",Yes,154.0,19.19,14.78,23.6,1.0,%,Crude Prevalence,,,10900.0,ADDEPEV2,RESP046,"(40.7892985, -75.3983269)",10900,10900.0,106.0,"Allentown-Bethlehem-Easton, PA-NJ",Metropolitan Statistical Area,,,,,
2017,11260.0,"Anchorage, AK Metropolitan Statistical Area",Yes,199.0,19.64,16.15,23.13,1.0,%,Crude Prevalence,,,11260.0,ADDEPEV2,RESP046,"(26.936, -114.896)",11260,11260.0,,"Anchorage, AK",Metropolitan Statistical Area,,,,,
2017,12060.0,"Atlanta-Sandy Springs-Roswell, GA Metropolitan Statistical Area",Yes,454.0,15.49,13.82,17.16,1.0,%,Crude Prevalence,,,12060.0,ADDEPEV2,RESP046,"(33.6952845, -84.4389383)",12060,12054.0,122.0,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,,,,,
2017,12060.0,"Atlanta-Sandy Springs-Roswell, GA Metropolitan Statistical Area",Yes,454.0,15.49,13.82,17.16,1.0,%,Crude Prevalence,,,12060.0,ADDEPEV2,RESP046,"(33.6952845, -84.4389383)",12060,31924.0,122.0,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,,,,,
2017,12260.0,"Augusta-Richmond County, GA-SC Metropolitan Statistical Area",Yes,180.0,21.97,17.23,26.71,1.0,%,Crude Prevalence,,,12260.0,ADDEPEV2,RESP046,"(33.4372201, -81.9561567)",12260,12260.0,,"Augusta-Richmond County, GA-SC",Metropolitan Statistical Area,,,,,
2017,12420.0,"Austin-Round Rock, TX Metropolitan Statistical Area",Yes,279.0,16.69,13.75,19.63,1.0,%,Crude Prevalence,,,12420.0,ADDEPEV2,RESP046,"(30.2395076, -97.6912621)",12420,12420.0,,"Austin-Round Rock-San Marcos, TX",Metropolitan Statistical Area,,,,,
2017,12580.0,"Baltimore-Columbia-Towson, MD Metropolitan Statistical Area",Yes,951.0,19.48,17.81,21.15,1.0,%,Crude Prevalence,,,12580.0,ADDEPEV2,RESP046,"(39.3043531, -76.5494987)",12580,12580.0,548.0,"Baltimore-Columbia-Towson, MD",Metropolitan Statistical Area,,,,,
2017,12940.0,"Baton Rouge, LA Metropolitan Statistical Area",Yes,174.0,19.43,16.24,22.62,1.0,%,Crude Prevalence,,,12940.0,ADDEPEV2,RESP046,"(30.5708797, -91.1346142)",12940,12940.0,132.0,"Baton Rouge, LA",Metropolitan Statistical Area,,,,,
2017,13740.0,"Billings, MT Metropolitan Statistical Area",Yes,123.0,19.87,16.36,23.38,1.0,%,Crude Prevalence,,,13740.0,ADDEPEV2,RESP046,"(45.6424248, -108.599649)",13740,13740.0,,"Billings, MT",Metropolitan Statistical Area,,,,,
2017,13820.0,"Birmingham-Hoover, AL Metropolitan Statistical Area",Yes,303.0,24.44,21.34,27.54,1.0,%,Crude Prevalence,,,13820.0,ADDEPEV2,RESP046,"(33.4623655, -86.8143329)",13820,13820.0,142.0,"Birmingham, AL",Metropolitan Statistical Area,,,,,
2017,13900.0,"Bismarck, ND Metropolitan Statistical Area",Yes,185.0,17.46,14.5,20.42,1.0,%,Crude Prevalence,,,13900.0,ADDEPEV2,RESP046,"(46.8373553, -100.9054499)",13900,13900.0,,"Bismarck, ND",Metropolitan Statistical Area,,,,,
2017,14260.0,"Boise City, ID Metropolitan Statistical Area",Yes,284.0,20.71,17.71,23.71,1.0,%,Crude Prevalence,,,14260.0,ADDEPEV2,RESP046,"(43.0066485, -116.1419089)",14260,14260.0,147.0,"Boise City, ID",Metropolitan Statistical Area,,,,,
2017,14454.0,"Boston, MA Metropolitan Division",Yes,349.0,15.71,13.16,18.26,1.0,%,Crude Prevalence,,,14454.0,ADDEPEV2,RESP046,"(42.0625412, -70.8754256)",14460,14454.0,148.0,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,,,,,
2017,15764.0,"Cambridge-Newton-Framingham, MA Metropolitan Division",Yes,408.0,16.41,14.18,18.64,1.0,%,Crude Prevalence,,,15764.0,ADDEPEV2,RESP046,"(42.4794683, -71.3965063)",14460,15764.0,148.0,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,,,,,
2017,40484.0,"Rockingham County-Strafford County, NH Metropolitan Division",Yes,312.0,22.9,19.67,26.13,1.0,%,Crude Prevalence,,,40484.0,ADDEPEV2,RESP046,"(43.0866404, -71.069839)",14460,40484.0,148.0,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,,,,,
2017,15380.0,"Buffalo-Cheektowaga-Niagara Falls, NY Metropolitan Statistical Area",Yes,98.0,17.1,13.02,21.18,1.0,%,Crude Prevalence,,,15380.0,ADDEPEV2,RESP046,"(43.0443626, -78.777332)",15380,15380.0,160.0,"Buffalo-Cheektowaga, NY",Metropolitan Statistical Area,,,,,
2017,15540.0,"Burlington-South Burlington, VT Metropolitan Statistical Area",Yes,378.0,25.28,22.3,28.26,1.0,%,Crude Prevalence,,,15540.0,ADDEPEV2,RESP046,"(44.6859702, -73.0416959)",15540,15540.0,162.0,"Burlington-South Burlington, VT",Metropolitan Statistical Area,,,,,
2017,16300.0,"Cedar Rapids, IA Metropolitan Statistical Area",Yes,119.0,20.84,17.1,24.58,1.0,%,Crude Prevalence,,,16300.0,ADDEPEV2,RESP046,"(42.0855843, -91.6304636)",16300,16300.0,168.0,"Cedar Rapids, IA",Metropolitan Statistical Area,,,,,
2017,16620.0,"Charleston, WV Metropolitan Statistical Area",Yes,231.0,28.38,24.44,32.32,1.0,%,Crude Prevalence,,,16620.0,ADDEPEV2,RESP046,"(38.2894132, -81.6599215)",16620,16620.0,170.0,"Charleston, WV",Metropolitan Statistical Area,,,,,
2017,16700.0,"Charleston-North Charleston, SC Metropolitan Statistical Area",Yes,312.0,22.46,19.64,25.28,1.0,%,Crude Prevalence,,,16700.0,ADDEPEV2,RESP046,"(33.0153352, -80.0116947)",16700,16700.0,,"Charleston-North Charleston, SC",Metropolitan Statistical Area,,,,,
2017,16740.0,"Charlotte-Concord-Gastonia, NC-SC Metropolitan Statistical Area",Yes,258.0,18.75,15.52,21.98,1.0,%,Crude Prevalence,,,16740.0,ADDEPEV2,RESP046,"(35.1091293, -80.7322679)",16740,16740.0,172.0,"Charlotte-Concord-Gastonia, NC-SC",Metropolitan Statistical Area,,,,,
2017,16980.0,"Chicago-Naperville-Elgin, IL-IN-WI Metropolitan Statistical Area",Yes,869.0,16.34,14.97,17.71,1.0,%,Crude Prevalence,,,16980.0,ADDEPEV2,RESP046,"(41.8235214, -87.8282967)",16980,16984.0,176.0,"Chicago-Naperville-Elgin, IL-IN",Metropolitan Statistical Area,,,,,
2017,16980.0,"Chicago-Naperville-Elgin, IL-IN-WI Metropolitan Statistical Area",Yes,869.0,16.34,14.97,17.71,1.0,%,Crude Prevalence,,,16980.0,ADDEPEV2,RESP046,"(41.8235214, -87.8282967)",16980,20994.0,176.0,"Chicago-Naperville-Elgin, IL-IN",Metropolitan Statistical Area,,,,,
2017,16980.0,"Chicago-Naperville-Elgin, IL-IN-WI Metropolitan Statistical Area",Yes,869.0,16.34,14.97,17.71,1.0,%,Crude Prevalence,,,16980.0,ADDEPEV2,RESP046,"(41.8235214, -87.8282967)",16980,29404.0,176.0,"Chicago-Naperville-Elgin, IL-IN",Metropolitan Statistical Area,,,,,
2017,16980.0,"Chicago-Naperville-Elgin, IL-IN-WI Metropolitan Statistical Area",Yes,869.0,16.34,14.97,17.71,1.0,%,Crude Prevalence,,,16980.0,ADDEPEV2,RESP046,"(41.8235214, -87.8282967)",16980,29414.0,176.0,"Chicago-Naperville-Elgin, IL-IN",Metropolitan Statistical Area,,,,,
2017,17140.0,"Cincinnati, OH-KY-IN Metropolitan Statistical Area",Yes,375.0,24.45,21.57,27.33,1.0,%,Crude Prevalence,,,17140.0,ADDEPEV2,RESP046,"(39.0785794, -84.4634977)",17140,17140.0,178.0,"Cincinnati, OH-KY-IN",Metropolitan Statistical Area,,,,,
2017,17780.0,"College Station-Bryan, TX Metropolitan Statistical Area",Yes,88.0,13.38,6.3,20.46,1.0,%,Crude Prevalence,,,17780.0,ADDEPEV2,RESP046,"(30.62816, -96.33712)",17780,17780.0,,"College Station-Bryan, TX",Metropolitan Statistical Area,,,,,
2017,17820.0,"Colorado Springs, CO Metropolitan Statistical Area",Yes,213.0,19.45,16.59,22.31,1.0,%,Crude Prevalence,,,17820.0,ADDEPEV2,RESP046,"(38.8454419, -104.6393097)",17820,17820.0,,"Colorado Springs, CO",Metropolitan Statistical Area,,,,,
2017,17900.0,"Columbia, SC Metropolitan Statistical Area",Yes,249.0,19.98,16.94,23.02,1.0,%,Crude Prevalence,,,17900.0,ADDEPEV2,RESP046,"(34.0841683, -81.0405942)",17900,17900.0,192.0,"Columbia, SC",Metropolitan Statistical Area,,,,,
2017,18140.0,"Columbus, OH Metropolitan Statistical Area",Yes,429.0,22.79,20.24,25.34,1.0,%,Crude Prevalence,,,18140.0,ADDEPEV2,RESP046,"(40.0399613, -82.9364058)",18140,18140.0,198.0,"Columbus, OH",Metropolitan Statistical Area,,,,,
2017,18580.0,"Corpus Christi, TX Metropolitan Statistical Area",Yes,147.0,20.7,15.43,25.97,1.0,%,Crude Prevalence,,,18580.0,ADDEPEV2,RESP046,"(27.76688, -97.40815)",18580,18580.0,204.0,"Corpus Christi, TX",Metropolitan Statistical Area,,,,,
2017,18880.0,"Crestview-Fort Walton Beach-Destin, FL Metropolitan Statistical Area",Yes,113.0,16.3,12.2,20.4,1.0,%,Crude Prevalence,,,18880.0,ADDEPEV2,RESP046,"(30.76183, -86.57102)",18880,18880.0,,"Crestview-Fort Walton Beach-Destin, FL",Metropolitan Statistical Area,,,,,
2017,23104.0,"Fort Worth-Arlington, TX Metropolitan Division",Yes,111.0,17.63,13.53,21.73,1.0,%,Crude Prevalence,,,23104.0,ADDEPEV2,RESP046,"(32.8073735, -97.537101)",19100,23104.0,206.0,"Dallas-Fort Worth-Arlington, TX",Metropolitan Statistical Area,,,,,
2017,19124.0,"Dallas-Plano-Irving, TX Metropolitan Division",Yes,185.0,14.19,10.68,17.7,1.0,%,Crude Prevalence,,,19124.0,ADDEPEV2,RESP046,"(32.8992276, -96.5710128)",19100,19124.0,206.0,"Dallas-Fort Worth-Arlington, TX",Metropolitan Statistical Area,,,,,
2017,19660.0,"Deltona-Daytona Beach-Ormond Beach, FL Metropolitan Statistical Area",Yes,142.0,18.61,14.1,23.12,1.0,%,Crude Prevalence,,,19660.0,ADDEPEV2,RESP046,"(29.0587796, -81.1600974)",19660,19660.0,422.0,"Deltona-Daytona Beach-Ormond Beach, FL",Metropolitan Statistical Area,,,,,
2017,19740.0,"Denver-Aurora-Lakewood, CO Metropolitan Statistical Area",Yes,780.0,17.64,16.29,18.99,1.0,%,Crude Prevalence,,,19740.0,ADDEPEV2,RESP046,"(39.4342749, -104.9023591)",19740,19740.0,216.0,"Denver-Aurora-Centennial, CO",Metropolitan Statistical Area,,,,,
2017,19780.0,"Des Moines-West Des Moines, IA Metropolitan Statistical Area",Yes,264.0,20.09,17.48,22.7,1.0,%,Crude Prevalence,,,19780.0,ADDEPEV2,RESP046,"(41.5449189, -93.9434432)",19780,19780.0,218.0,"Des Moines-West Des Moines, IA",Metropolitan Statistical Area,,,,,
