Locationabbr,Locationdesc,year,Sample_Size,Data_value,Data_value_unit,Data_value_type,countyname_combined,fips_combined,adult_population,adult_population18_65,population,total_65_and_older,total_adult_obesity,total_adult_smoking,total_below_18_years_of_age,total_children_in_poverty,total_children_in_single-parent_households,total_excessive_drinking,total_female,total_homicides,total_mental_health_providers,total_motor_vehicle_crash_deaths,total_not_proficient_in_english,total_physical_inactivity,total_poor_mental_health_days,total_poor_or_fair_health,total_poor_physical_health_days,total_premature_death,total_primary_care_physicians,total_rural,total_sexually_transmitted_infections,total_uninsured_adults,total_violent_crime
30700,"Lincoln, NE Metropolitan Statistical Area",2017.0,309,20.71,%,Crude Prevalence,LANCASTER; SEWARD,31109; 31159,249193.999995333,207867.9999849482,323578.0,41326.0000103848,65236.00999881306,37541.28909670395,74384.00000466702,10227.819000708685,21488.89864699686,56637.7245418143,161040.0000009696,5.516424,1110.6842941330224,23.58522887888684,7759.242373855,43503.51299923544,32289.39539934562,24363.145976292883,29751.833560541974,16481.487854,4509.444631986647,35624.5664472082,1525.800078,25133.60524174266,1062.3464528030129
30700,"Lincoln, NE Metropolitan Statistical Area",2018.0,281,18.69,%,Crude Prevalence,LANCASTER; SEWARD,31109; 31159,251599.00000113298,208319.9999880743,326921.0,43279.00001305871,68817.84400031324,36028.311344005335,75321.99999886699,9555.219999862826,20948.423165437158,62176.80827261017,162975.99999824222,6.687463703898258,1054.4826858486176,24.44267887044591,7489.5027344916,45431.61800021022,33700.58426853092,27906.682905213536,30347.899470475095,17123.291217832633,4660.107868437646,35991.1728535708,1616.211496,20143.949271033114,1073.3298569053914
30700,"Lincoln, NE Metropolitan Statistical Area",2019.0,317,16.73,%,Crude Prevalence,LANCASTER; SEWARD,31109; 31159,255369.0000012449,210101.00000588436,331519.0,45267.9999953606,70797.66000033829,36568.80634639842,76149.99999875511,8617.179999849091,21440.58809383506,63119.526052165595,164951.99999085002,6.28716,1007.2334039718148,23.71207220332675,7079.7271626578995,43528.27600019307,34175.842767157716,28324.06326460116,30773.842247398974,17304.636649137254,4882.767863390513,36306.5329732147,1744.2961229999999,22932.26511968914,1034.3875077622163
30700,"Lincoln, NE Metropolitan Statistical Area",2020.0,327,19.36,%,Crude Prevalence,LANCASTER; SEWARD,31109; 31159,257989.9999988266,210935.00000148118,334590.0,47054.9999973454,74400.33999966591,33369.11095284433,76600.0000011734,9507.448000154389,21138.32031553228,64442.796263624994,166510.0000023738,5.782132765205272,966.2516504361806,23.056537365893146,6804.078952496399,45889.12999980022,36318.6112719401,34917.56198814965,34911.107435345744,18104.53185094808,5001.769587898342,36641.8289524418,1840.8537259999998,21123.126700866378,1043.9747787770937
30700,"Lincoln, NE Metropolitan Statistical Area",2021.0,314,18.52,%,Crude Prevalence,LANCASTER; SEWARD,31109; 31159,260110.99999266298,211239.9999884704,336374.0,48871.0000041926,78081.10799784685,42648.185734633895,76263.000007337,7908.696000811004,15722.805906930003,65726.76112199036,167321.000010892,5.59895939147966,943.1732695499177,25.41815178640044,6853.9578409226,45699.33299877173,42804.12789016146,32586.09036196719,35288.85095529266,18403.982144014328,4852.150600135216,36771.340877038005,1759.8770260000001,20267.669183395003,1049.881388714403
30700,"Lincoln, NE Metropolitan Statistical Area",2022.0,138,17.58,%,Crude Prevalence,LANCASTER; SEWARD,31109; 31159,261630.99999360502,211052.9999933984,337836.0,50578.0000002066,89857.69299780251,37924.52399907067,76205.000006395,6813.275000568595,15186.774049678661,61642.994481095964,168130.9999856718,6.4444312487423,909.3079292881905,27.462457721624006,7181.847491101,57298.357998596985,40853.244786384705,34796.922999149465,34862.1506535221,19165.0466007143,4740.228972592888,36840.915198623,1836.558294,20037.520558950633,1054.9107815924572
30780,"Little Rock-North Little Rock-Conway, AR Metropolitan Statistical Area",2011.0,218,23.52,%,Crude Prevalence,FAULKNER; GRANT; LONOKE; PERRY; PULASKI; SALINE,5045; 5053; 5085; 5105; 5119; 5125,515133.082,432050.345,685488.0,83082.737,150269.30456799996,107261.363478,170354.918,36238.63282,58982.44948200001,72619.472788,353343.083,76.20354900000001,,145.65193,15892.331,141174.390426,79772.00666666667,81062.52007,83699.66333333333,64123.239986,10595.566184986908,211588.571,3740.160089,91878.509052,0.0
30780,"Little Rock-North Little Rock-Conway, AR Metropolitan Statistical Area",2012.0,270,22.63,%,Crude Prevalence,FAULKNER; GRANT; LONOKE; PERRY; PULASKI; SALINE,5045; 5053; 5085; 5105; 5119; 5125,515133.082,432050.345,685488.0,83082.737,166508.14749200002,106209.484308,170354.918,36742.298714,61647.76311817681,71799.47852599999,353343.083,74.71483483,,142.37695380967435,18381.9266003903,148040.054168,81293.35333333333,82702.78239600001,84684.28333333333,64112.819673000005,10595.566184986908,211588.571,3912.6621849999997,88936.94771899999,5337.001821937091
30780,"Little Rock-North Little Rock-Conway, AR Metropolitan Statistical Area",2013.0,252,22.73,%,Crude Prevalence,FAULKNER; GRANT; LONOKE; PERRY; PULASKI; SALINE,5045; 5053; 5085; 5105; 5119; 5125,537363.0000004284,449757.99998541246,709901.0,87605.000015016,173640.1700001306,109160.39400008034,172537.9999995716,35513.83900011331,63656.32077811536,80075.31299990266,364973.9999816832,72.9852243869631,42911.45846104938,137.3552378135797,9997.035204599999,154237.83100008036,86894.93333333333,87066.36100004119,85066.66333333333,61555.1291815,15107.190201881998,187098.8826571643,4073.6558269999996,100553.7279966036,5259.254771007528
30780,"Little Rock-North Little Rock-Conway, AR Metropolitan Statistical Area",2014.0,259,23.93,%,Crude Prevalence,FAULKNER; GRANT; LONOKE; PERRY; PULASKI; SALINE,5045; 5053; 5085; 5105; 5119; 5125,544206.0000111074,451932.9999887069,717666.0,92273.00002240049,174935.47000356647,111136.72400200937,173459.9999888926,39535.25399703986,64540.4093136342,79505.45500203685,368975.5024643328,73.61236228975694,0.0,138.77680131544008,9127.999890588599,159807.89900329488,85781.66333333333,89902.57000171453,84692.69333333333,62184.28732810001,14720.570811836813,189334.4444300765,4065.957089,100694.74031896413,5353.700336126793
30780,"Little Rock-North Little Rock-Conway, AR Metropolitan Statistical Area",2015.0,226,22.77,%,Crude Prevalence,FAULKNER; GRANT; LONOKE; PERRY; PULASKI; SALINE,5045; 5053; 5085; 5105; 5119; 5125,549086.0000152837,452537.00001425436,724385.0,96549.00000102932,177527.29700494284,112151.1560028011,175298.9999847163,38864.206996566165,65405.21866303516,80157.25600232603,372841.99999754323,75.824893,7065.83744000367,126.00362863886062,8557.367454365,152329.64700414467,86623.67333333334,90711.10700231322,85506.18333333333,62022.3849956,14947.443218223692,191325.8386556339,4228.256822,94744.89661192228,5140.063053055837
30780,"Little Rock-North Little Rock-Conway, AR Metropolitan Statistical Area",2016.0,236,23.0,%,Crude Prevalence,FAULKNER; GRANT; LONOKE; PERRY; PULASKI; SALINE,5045; 5053; 5085; 5105; 5119; 5125,554071.0000021087,454010.0000011444,729135.0,100061.0000009644,174480.8690007349,112293.31400049313,175063.9999978912,35372.34599916384,64722.90312898671,87755.32100031688,375406.0000086085,71.232979,6740.034700010457,121.27617129780842,8212.3744718885,160180.7920004818,92852.69333333333,97515.37300046391,97227.02666666667,63251.949246000004,15476.360692873044,192789.9797560957,4191.13353260803,95505.18290023817,5164.948549124656
30780,"Little Rock-North Little Rock-Conway, AR Metropolitan Statistical Area",2017.0,228,23.26,%,Crude Prevalence,FAULKNER; GRANT; LONOKE; PERRY; PULASKI; SALINE,5045; 5053; 5085; 5105; 5119; 5125,557269.9999991388,453504.9999984725,731612.0,103765.0000006663,182310.8699996405,102788.796878319,174342.0000008612,39293.594999403475,64504.11379988407,86076.89873074855,376862.00002166,66.295121,5516.066104007075,116.52377683389793,8016.135889677001,155889.31499939287,97822.17269875834,106953.65598188316,98619.09929879218,65288.272367,15529.47967839511,193670.6656779893,4475.116954,68310.3210394099,4978.177349268841
30780,"Little Rock-North Little Rock-Conway, AR Metropolitan Statistical Area",2018.0,197,23.86,%,Crude Prevalence,FAULKNER; GRANT; LONOKE; PERRY; PULASKI; SALINE,5045; 5053; 5085; 5105; 5119; 5125,560287.0000139636,453391.00000205217,734622.0,106896.0000119113,186573.05200439156,103301.14542377528,174334.9999860365,35931.29899696749,63736.285353990665,89360.19973645634,378860.9999890482,69.34424102127869,5064.346450264276,116.81045629810163,8418.934692983199,167707.88500404824,111082.76646844864,106252.61192335162,106056.43792492668,65592.21073829278,15553.152627213292,194642.9604683468,4643.407557,51134.485731959394,4991.705767963475
30780,"Little Rock-North Little Rock-Conway, AR Metropolitan Statistical Area",2019.0,231,25.0,%,Crude Prevalence,FAULKNER; GRANT; LONOKE; PERRY; PULASKI; SALINE,5045; 5053; 5085; 5105; 5119; 5125,564089.0000118649,454999.9999970229,738344.0,109089.000014842,194397.6350038341,104006.53044468316,174254.99998813513,29943.971998010158,64311.848411015555,89961.43945134751,380466.0000040173,74.403728,4792.290873100821,114.56120368533678,9179.9481358551,160766.95000340836,111644.76486565277,106978.77286514406,106598.22722043926,66249.32520152896,15723.427551916837,196085.454363566,4858.240708,43245.31403331226,5389.670461987255
30780,"Little Rock-North Little Rock-Conway, AR Metropolitan Statistical Area",2020.0,205,21.33,%,Crude Prevalence,FAULKNER; GRANT; LONOKE; PERRY; PULASKI; SALINE,5045; 5053; 5085; 5105; 5119; 5125,567688.0000037684,454292.9999950561,741104.0,113395.0000087123,193313.21300131202,104182.27926935931,173415.99999623164,36508.15299833647,64911.00023754321,91544.90965841984,382492.000002805,74.02371636757562,4387.870313760964,114.18394613065351,9441.194318227901,168972.9570012734,102583.61770315128,106942.63626010253,99772.95404217513,67077.96873852654,15876.880073267574,197495.3443779189,5065.713605,42197.22723318125,5390.367820923503
30780,"Little Rock-North Little Rock-Conway, AR Metropolitan Statistical Area",2021.0,216,21.83,%,Crude Prevalence,FAULKNER; GRANT; LONOKE; PERRY; PULASKI; SALINE,5045; 5053; 5085; 5105; 5119; 5125,570038.999993701,452963.999992252,742384.0,117075.0000014491,196326.04799791824,113400.4841592063,172345.000006299,30753.47100108511,53781.01928521342,99989.57726868786,383960.9999867126,74.8058044095783,4038.8160373917044,116.28405135235539,8995.875350389599,156757.29399818467,116391.71253357896,122302.87796872281,113593.10372703553,67086.76081820703,14342.416524205653,198238.6595472317,4958.780954999999,44324.90034412462,5389.684430036793
30780,"Little Rock-North Little Rock-Conway, AR Metropolitan Statistical Area",2022.0,257,25.84,%,Crude Prevalence,FAULKNER; GRANT; LONOKE; PERRY; PULASKI; SALINE,5045; 5053; 5085; 5105; 5119; 5125,573893.0000163714,452718.0000111354,746564.0,121175.00000523591,202293.47800572298,111960.45000320765,172670.9999836287,31040.5379968194,52132.668215340396,91918.73522129166,386736.9999879162,81.36524157327254,3829.8935804651624,119.37270402702295,8378.6544034633,172106.09000484608,131120.83070932043,120656.20900346269,114235.42154944642,70762.84605515789,14931.410461351254,199561.3096840287,4777.6337889999995,50585.64063960074,5411.5894412197595
30860,"Logan, UT-ID Metropolitan Statistical Area",2011.0,96,15.56,%,Crude Prevalence,FRANKLIN; CACHE,16041; 49005,88068.928,77646.743,127945.0,10422.185,21152.85098,5156.035028,39876.072,4380.443424,4947.971964,4439.919172,64562.706,1.226376,,15.310272999999999,5886.655,15882.059208,11684.063333333332,9625.903667999999,13347.743333333332,5379.990801,2641.7165846136354,27969.825999999997,147.32502200000002,17902.616093,0.0
30860,"Logan, UT-ID Metropolitan Statistical Area",2012.0,95,17.3,%,Crude Prevalence,FRANKLIN; CACHE,16041; 49005,88068.928,77646.743,127945.0,10422.185,21076.346484,4690.782048,39876.072,6465.3310679999995,5296.9176499453415,4755.722112,64562.706,0.0,,15.54627389576585,5808.491061763,15464.843432000001,11641.81,9886.8488,13731.973333333333,5529.908238700001,2641.7165846136354,27969.825999999997,134.035656,14344.683325,96.97896674658017
30860,"Logan, UT-ID Metropolitan Statistical Area",2013.0,125,20.91,%,Crude Prevalence,FRANKLIN; CACHE,16041; 49005,87574.9999967025,76847.99999879139,127549.0,10726.999997911102,20965.83199921795,4800.523999821337,39974.0000032975,6693.574000551503,5553.649292905586,5446.391999795145,64119.0000042045,0.0,3170.2803663405607,13.315326819925248,2561.0749293048,15386.144999428374,11396.913333333334,9742.07299963461,13265.73,5266.8944851,3010.7657261747036,26498.8585912911,175.94103,15514.85999978408,89.51497606343601
30860,"Logan, UT-ID Metropolitan Statistical Area",2014.0,125,19.2,%,Crude Prevalence,FRANKLIN; CACHE,16041; 49005,88233.9999964638,77093.00000009061,128306.0,11140.9999963732,21129.69599918327,4478.663999852524,40072.0000035362,6111.144000517171,5746.803154485319,5533.547999776309,64475.235513307,0.0,0.0,13.38178894466904,2889.7419624848,15243.10199943456,11288.846666666666,9940.883999619524,13514.006666666666,5297.947024,3060.7559548032345,26585.292289477602,221.48900999999998,15844.157387871268,78.29064337326201
30860,"Logan, UT-ID Metropolitan Statistical Area",2015.0,115,20.16,%,Crude Prevalence,FRANKLIN; CACHE,16041; 49005,88921.9999944529,77426.99999238549,129763.0,11495.0000020674,20393.01599875484,4514.061999742504,40841.0000055471,5908.947000788853,6098.583997711244,5576.666999650673,65010.0000041173,0.0,1241.6315684038798,10.616037234003095,2973.5179873078996,14109.25399915358,11413.436666666666,10018.663999388513,13665.923333333332,5486.5402546000005,3167.0672325285095,26848.2016901545,210.502367,14687.01594023199,69.58761026768505
30860,"Logan, UT-ID Metropolitan Statistical Area",2016.0,103,18.88,%,Crude Prevalence,FRANKLIN; CACHE,16041; 49005,90131.9999965413,78163.99999124659,131364.0,11968.0000052947,20696.672999241116,8125.580999733094,41232.0000034587,5370.6420004370675,5428.683204423287,10073.873999643363,65732.9999947037,0.0,1123.030959887287,10.68312164105975,2905.8626289761,14653.646999478995,14931.32333333333,10176.551999621463,14887.919999999996,5883.638183,2850.264045891481,27183.698188318303,194.5582822177721,14200.323741521006,70.44551521270215
30860,"Logan, UT-ID Metropolitan Statistical Area",2019.0,113,24.06,%,Crude Prevalence,FRANKLIN; CACHE,16041; 49005,95628.0000047792,82297.00000175959,138002.0,13331.0000030196,25314.56400120707,8232.999642980994,42373.9999952208,4917.689999439808,5646.524769051742,11549.273081599735,68666.00000557481,0.0,1071.5437071599708,14.45724993587589,2244.0523863408002,13178.824000611949,16838.16708830994,10307.517001225908,15714.52277910984,6980.32272373336,3043.526755051736,28499.2656148286,295.801054,9809.618800232129,86.28523360446113
30860,"Logan, UT-ID Metropolitan Statistical Area",2020.0,110,24.72,%,Crude Prevalence,FRANKLIN; CACHE,16041; 49005,97902.99999538461,83950.9999908342,140794.0,13952.0000045504,25801.501998859872,8860.682124444822,42891.0000046154,4992.87600053329,6033.70790719884,12122.132190844708,70104.9999950154,0.0,1008.6573877065396,15.131833153954812,2398.1031230166,15508.8179993943,17674.593838746696,12104.137301322526,16281.069259117494,7512.506680301215,3146.4096551012044,29019.0760893588,282.658276,10299.427362083896,88.06124796471393
31084,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",2011.0,358,11.35,%,Crude Prevalence,LOS ANGELES; LOS ANGELES,6037; 6037,14693232.412,12605454.08,19696022.0,2087778.332,3070885.574108,2145211.932152,5002789.588,1090608.1301840001,1660926.1432160002,2321530.721096,9926795.088,0.0,348602.1592920354,1890.818112,5357317.984,2879873.552752,2429176.046666667,3247204.363052,2560482.86,1183474.873914,210943.3826065937,137872.154,93280.360192,3529527.1424,125503.052184
31084,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",2012.0,431,10.59,%,Crude Prevalence,LOS ANGELES; LOS ANGELES,6037; 6037,14693232.412,12605454.08,19696022.0,2087778.332,3159044.96858,2057052.53768,5002789.588,1225683.44906,1700520.2416427047,2336223.953508,9926795.088,2027.7054649,348602.1592920354,1844.4402324164396,5311685.82858354,2747634.461044,2429176.046666667,3291284.0602880004,2494829.453333333,1137685.5619684,210943.3826065937,137872.154,93812.152786,3819452.58624,118132.85844518764
31140,"Louisville/Jefferson County, KY-IN Metropolitan Statistical Area",2011.0,497,17.94,%,Crude Prevalence,CLARK; FLOYD; HARRISON; WASHINGTON; BULLITT; HENRY; JEFFERSON; MEADE; NELSON; OLDHAM; SHELBY; SPENCER; TRIMBLE,18019; 18043; 18061; 18175; 21029; 21103; 21111; 21163; 21179; 21185; 21211; 21215; 21223,958681.465,798848.309,1258577.0,159833.15600000002,300269.058997,241055.92968,299895.535,55994.11366599999,104381.645429,126179.332274,644128.643,75.487576,,187.457752,29064.412,277445.07375499996,162684.35666666663,161843.16467700002,163907.01,99814.16291500001,19222.171672190063,273101.734,5008.165842,140669.050264,0.0
31140,"Louisville/Jefferson County, KY-IN Metropolitan Statistical Area",2012.0,412,22.16,%,Crude Prevalence,CLARK; FLOYD; HARRISON; WASHINGTON; BULLITT; HENRY; JEFFERSON; MEADE; NELSON; OLDHAM; SHELBY; SPENCER; TRIMBLE,18019; 18043; 18061; 18175; 21029; 21103; 21111; 21163; 21179; 21185; 21211; 21215; 21223,958681.465,798848.309,1258577.0,159833.15600000002,316736.526822,236628.86765,299895.535,64406.196774,108480.21321332491,133260.115207,644128.643,64.95067594,,183.6694553189466,33107.5452154772,282843.141951,162767.32999999996,162504.620795,166845.34666666665,99415.2642337,19222.171672190063,273101.734,5352.883504000001,142508.56946,5197.626612402777
